"","acronym","day","media"
"22871","EFSA",2018-02-05,1
"22872","EFSA",2018-02-06,0
"22873","EFSA",2018-02-07,1
"22874","EFSA",2018-02-08,1
"22875","EFSA",2018-02-09,0
"22876","EFSA",2018-02-10,0
"22877","EFSA",2018-02-11,0
"22878","EFSA",2018-02-12,0
"22879","EFSA",2018-02-13,1
"22880","EFSA",2018-02-14,0
"22881","EFSA",2018-02-15,0
"22882","EFSA",2018-02-16,0
"22883","EFSA",2018-02-17,0
"22884","EFSA",2018-02-18,0
"22885","EFSA",2018-02-19,1
"22886","EFSA",2018-02-20,1
"22887","EFSA",2018-02-21,0
"22888","EFSA",2018-02-22,0
"22889","EFSA",2018-02-23,0
"22890","EFSA",2018-02-24,0
"22891","EFSA",2018-02-25,0
"22892","EFSA",2018-02-26,0
"22893","EFSA",2018-02-27,1
"22894","EFSA",2018-02-28,1
"22895","EFSA",2018-03-01,5
"22896","EFSA",2018-03-02,0
"22897","EFSA",2018-03-03,0
"22898","EFSA",2018-03-04,0
"22899","EFSA",2018-03-05,0
"22900","EFSA",2018-03-06,0
"22901","EFSA",2018-03-07,1
"22902","EFSA",2018-03-08,1
"22903","EFSA",2018-03-09,0
"22904","EFSA",2018-03-10,1
"22905","EFSA",2018-03-11,0
"22906","EFSA",2018-03-12,1
"22907","EFSA",2018-03-13,1
"22908","EFSA",2018-03-14,1
"22909","EFSA",2018-03-15,1
"22910","EFSA",2018-03-16,0
"22911","EFSA",2018-03-17,0
"22912","EFSA",2018-03-18,0
"22913","EFSA",2018-03-19,1
"22914","EFSA",2018-03-20,1
"22915","EFSA",2018-03-21,0
"22916","EFSA",2018-03-22,1
"22917","EFSA",2018-03-23,1
"22918","EFSA",2018-03-24,0
"22919","EFSA",2018-03-25,1
"22920","EFSA",2018-03-26,0
"22921","EFSA",2018-03-27,0
"22922","EFSA",2018-03-28,0
"22923","EFSA",2018-03-29,0
"22924","EFSA",2018-03-30,0
"22925","EFSA",2018-03-31,0
"22926","EFSA",2018-04-01,0
"22927","EFSA",2018-04-02,1
"22928","EFSA",2018-04-03,1
"22929","EFSA",2018-04-04,2
"22930","EFSA",2018-04-05,0
"22931","EFSA",2018-04-06,0
"22932","EFSA",2018-04-07,0
"22933","EFSA",2018-04-08,0
"22934","EFSA",2018-04-09,0
"22935","EFSA",2018-04-10,0
"22936","EFSA",2018-04-11,0
"22937","EFSA",2018-04-12,1
"22938","EFSA",2018-04-13,0
"22939","EFSA",2018-04-14,0
"22940","EFSA",2018-04-15,1
"22941","EFSA",2018-04-16,1
"22942","EFSA",2018-04-17,0
"22943","EFSA",2018-04-18,0
"22944","EFSA",2018-04-19,0
"22945","EFSA",2018-04-20,0
"22946","EFSA",2018-04-21,1
"22947","EFSA",2018-04-22,0
"22948","EFSA",2018-04-23,0
"22949","EFSA",2018-04-24,0
"22950","EFSA",2018-04-25,0
"22951","EFSA",2018-04-26,0
"22952","EFSA",2018-04-27,1
"22953","EFSA",2018-04-28,4
"22954","EFSA",2018-04-29,0
"22955","EFSA",2018-04-30,0
"22956","EFSA",2018-05-01,0
"22957","EFSA",2018-05-02,0
"22958","EFSA",2018-05-03,0
"22959","EFSA",2018-05-04,0
"22960","EFSA",2018-05-05,0
"22961","EFSA",2018-05-06,0
"22962","EFSA",2018-05-07,0
"22963","EFSA",2018-05-08,0
"22964","EFSA",2018-05-09,0
"22965","EFSA",2018-05-10,0
"22966","EFSA",2018-05-11,0
"22967","EFSA",2018-05-12,0
"22968","EFSA",2018-05-13,0
"22969","EFSA",2018-05-14,1
"22970","EFSA",2018-05-15,0
"22971","EFSA",2018-05-16,0
"22972","EFSA",2018-05-17,0
"22973","EFSA",2018-05-18,1
"22974","EFSA",2018-05-19,2
"22975","EFSA",2018-05-20,0
"22976","EFSA",2018-05-21,1
"22977","EFSA",2018-05-22,3
"22978","EFSA",2018-05-23,0
"22979","EFSA",2018-05-24,0
"22980","EFSA",2018-05-25,0
"22981","EFSA",2018-05-26,0
"22982","EFSA",2018-05-27,0
"22983","EFSA",2018-05-28,0
"22984","EFSA",2018-05-29,0
"22985","EFSA",2018-05-30,0
"22986","EFSA",2018-05-31,1
"22987","EFSA",2018-06-01,0
"22988","EFSA",2018-06-02,1
"22989","EFSA",2018-06-03,1
"22990","EFSA",2018-06-04,0
"22991","EFSA",2018-06-05,0
"22992","EFSA",2018-06-06,0
"22993","EFSA",2018-06-07,0
"22994","EFSA",2018-06-08,0
"22995","EFSA",2018-06-09,1
"22996","EFSA",2018-06-10,0
"22997","EFSA",2018-06-11,0
"22998","EFSA",2018-06-12,1
"22999","EFSA",2018-06-13,0
"23000","EFSA",2018-06-14,0
"23001","EFSA",2018-06-15,0
"23002","EFSA",2018-06-16,0
"23003","EFSA",2018-06-17,0
"23004","EFSA",2018-06-18,0
"23005","EFSA",2018-06-19,0
"23006","EFSA",2018-06-20,1
"23007","EFSA",2018-06-21,0
"23008","EFSA",2018-06-22,0
"23009","EFSA",2018-06-23,0
"23010","EFSA",2018-06-24,0
"23011","EFSA",2018-06-25,0
"23012","EFSA",2018-06-26,0
"23013","EFSA",2018-06-27,0
"23014","EFSA",2018-06-28,1
"23015","EFSA",2018-06-29,0
"23016","EFSA",2018-06-30,0
"23017","EFSA",2018-07-01,0
"23018","EFSA",2018-07-02,0
"23019","EFSA",2018-07-03,0
"23020","EFSA",2018-07-04,0
"23021","EFSA",2018-07-05,1
"23022","EFSA",2018-07-06,1
"23023","EFSA",2018-07-07,1
"23024","EFSA",2018-07-08,1
"23025","EFSA",2018-07-09,2
"23026","EFSA",2018-07-10,1
"23027","EFSA",2018-07-11,0
"23028","EFSA",2018-07-12,0
"23029","EFSA",2018-07-13,0
"23030","EFSA",2018-07-14,1
"23031","EFSA",2018-07-15,0
"23032","EFSA",2018-07-16,0
"23033","EFSA",2018-07-17,0
"23034","EFSA",2018-07-18,0
"23035","EFSA",2018-07-19,0
"23036","EFSA",2018-07-20,0
"23037","EFSA",2018-07-21,0
"23038","EFSA",2018-07-22,0
"23039","EFSA",2018-07-23,0
"23040","EFSA",2018-07-24,1
"23041","EFSA",2018-07-25,0
"23042","EFSA",2018-07-26,0
"23043","EFSA",2018-07-27,0
"23044","EFSA",2018-07-28,2
"23045","EFSA",2018-07-29,1
"23046","EFSA",2018-07-30,0
"23047","EFSA",2018-07-31,1
"23048","EFSA",2018-08-01,0
"23049","EFSA",2018-08-02,0
"23050","EFSA",2018-08-03,0
"23051","EFSA",2018-08-04,1
"23052","EFSA",2018-08-05,0
"23053","EFSA",2018-08-06,0
"23054","EFSA",2018-08-07,1
"23055","EFSA",2018-08-08,0
"23056","EFSA",2018-08-09,0
"23057","EFSA",2018-08-10,0
"23058","EFSA",2018-08-11,0
"23059","EFSA",2018-08-12,1
"23060","EFSA",2018-08-13,0
"23061","EFSA",2018-08-14,2
"23062","EFSA",2018-08-15,1
"23063","EFSA",2018-08-16,1
"23064","EFSA",2018-08-17,0
"23065","EFSA",2018-08-18,1
"23066","EFSA",2018-08-19,0
"23067","EFSA",2018-08-20,1
"23068","EFSA",2018-08-21,1
"23069","EFSA",2018-08-22,0
"23070","EFSA",2018-08-23,0
"23071","EFSA",2018-08-24,1
"23072","EFSA",2018-08-25,0
"23073","EFSA",2018-08-26,0
"23074","EFSA",2018-08-27,0
"23075","EFSA",2018-08-28,1
"23076","EFSA",2018-08-29,0
"23077","EFSA",2018-08-30,2
"23078","EFSA",2018-08-31,1
"23079","EFSA",2018-09-01,0
"23080","EFSA",2018-09-02,0
"23081","EFSA",2018-09-03,1
"23082","EFSA",2018-09-04,0
"23083","EFSA",2018-09-05,0
"23084","EFSA",2018-09-06,0
"23085","EFSA",2018-09-07,0
"23086","EFSA",2018-09-08,0
"23087","EFSA",2018-09-09,0
"23088","EFSA",2018-09-10,0
"23089","EFSA",2018-09-11,0
"23090","EFSA",2018-09-12,0
"23091","EFSA",2018-09-13,0
"23092","EFSA",2018-09-14,0
"23093","EFSA",2018-09-15,0
"23094","EFSA",2018-09-16,0
"23095","EFSA",2018-09-17,0
"23096","EFSA",2018-09-18,0
"23097","EFSA",2018-09-19,0
"23098","EFSA",2018-09-20,0
"23099","EFSA",2018-09-21,0
"23100","EFSA",2018-09-22,0
"23101","EFSA",2018-09-23,0
"23102","EFSA",2018-09-24,0
"23103","EFSA",2018-09-25,0
"23104","EFSA",2018-09-26,0
"23105","EFSA",2018-09-27,0
"23106","EFSA",2018-09-28,0
"23107","EFSA",2018-09-29,1
"23108","EFSA",2018-09-30,1
"23109","EFSA",2018-10-01,0
"23110","EFSA",2018-10-02,0
"23111","EFSA",2018-10-03,1
"23112","EFSA",2018-10-04,0
"23113","EFSA",2018-10-05,0
"23114","EFSA",2018-10-06,0
"23115","EFSA",2018-10-07,1
"23116","EFSA",2018-10-08,0
"23117","EFSA",2018-10-09,0
"23118","EFSA",2018-10-10,0
"23119","EFSA",2018-10-11,1
"23120","EFSA",2018-10-12,2
"23121","EFSA",2018-10-13,0
"23122","EFSA",2018-10-14,0
"23123","EFSA",2018-10-15,0
"23124","EFSA",2018-10-16,0
"23125","EFSA",2018-10-17,0
"23126","EFSA",2018-10-18,0
"23127","EFSA",2018-10-19,0
"23128","EFSA",2018-10-20,0
"23129","EFSA",2018-10-21,0
"23130","EFSA",2018-10-22,1
"23131","EFSA",2018-10-23,0
"23132","EFSA",2018-10-24,0
"23133","EFSA",2018-10-25,0
"23134","EFSA",2018-10-26,0
"23135","EFSA",2018-10-27,0
"23136","EFSA",2018-10-28,0
"23137","EFSA",2018-10-29,2
"23138","EFSA",2018-10-30,0
"23139","EFSA",2018-10-31,0
"23140","EFSA",2018-11-01,0
"23141","EFSA",2018-11-02,0
"23142","EFSA",2018-11-03,1
"23143","EFSA",2018-11-04,1
"23144","EFSA",2018-11-05,1
"23145","EFSA",2018-11-06,0
"23146","EFSA",2018-11-07,0
"23147","EFSA",2018-11-08,0
"23148","EFSA",2018-11-09,0
"23149","EFSA",2018-11-10,0
"23150","EFSA",2018-11-11,0
"23151","EFSA",2018-11-12,0
"23152","EFSA",2018-11-13,0
"23153","EFSA",2018-11-14,0
"23154","EFSA",2018-11-15,0
"23155","EFSA",2018-11-16,0
"23156","EFSA",2018-11-17,1
"23157","EFSA",2018-11-18,0
"23158","EFSA",2018-11-19,0
"23159","EFSA",2018-11-20,0
"23160","EFSA",2018-11-21,0
"23161","EFSA",2018-11-22,0
"23162","EFSA",2018-11-23,0
"23163","EFSA",2018-11-24,1
"23164","EFSA",2018-11-25,0
"23165","EFSA",2018-11-26,1
"23166","EFSA",2018-11-27,0
"23167","EFSA",2018-11-28,0
"23168","EFSA",2018-11-29,0
"23169","EFSA",2018-11-30,0
"23170","EFSA",2018-12-01,0
"23171","EFSA",2018-12-02,0
"23172","EFSA",2018-12-03,0
"23173","EFSA",2018-12-04,0
"23174","EFSA",2018-12-05,0
"23175","EFSA",2018-12-06,0
"23176","EFSA",2018-12-07,0
"23177","EFSA",2018-12-08,1
"23178","EFSA",2018-12-09,0
"23179","EFSA",2018-12-10,0
"23180","EFSA",2018-12-11,0
"23181","EFSA",2018-12-12,0
"23182","EFSA",2018-12-13,0
"23183","EFSA",2018-12-14,0
"23184","EFSA",2018-12-15,1
"23185","EFSA",2018-12-16,0
"23186","EFSA",2018-12-17,1
"23187","EFSA",2018-12-18,0
"23188","EFSA",2018-12-19,1
"23189","EFSA",2018-12-20,0
"23190","EFSA",2018-12-21,0
"23191","EFSA",2018-12-22,0
"23192","EFSA",2018-12-23,0
"23193","EFSA",2018-12-24,0
"23194","EFSA",2018-12-25,0
"23195","EFSA",2018-12-26,0
"23196","EFSA",2018-12-27,0
"23197","EFSA",2018-12-28,0
"23198","EFSA",2018-12-29,0
"23199","EFSA",2018-12-30,0
"23200","EFSA",2018-12-31,0
"23201","EFSA",2019-01-01,1
"23202","EFSA",2019-01-02,0
"23203","EFSA",2019-01-03,0
"23204","EFSA",2019-01-04,0
"23205","EFSA",2019-01-05,0
"23206","EFSA",2019-01-06,0
"23207","EFSA",2019-01-07,0
"23208","EFSA",2019-01-08,0
"23209","EFSA",2019-01-09,0
"23210","EFSA",2019-01-10,0
"23211","EFSA",2019-01-11,0
"23212","EFSA",2019-01-12,0
"23213","EFSA",2019-01-13,0
"23214","EFSA",2019-01-14,0
"23215","EFSA",2019-01-15,1
"23216","EFSA",2019-01-16,0
"23217","EFSA",2019-01-17,0
"23218","EFSA",2019-01-18,0
"23219","EFSA",2019-01-19,0
"23220","EFSA",2019-01-20,0
"23221","EFSA",2019-01-21,0
"23222","EFSA",2019-01-22,0
"23223","EFSA",2019-01-23,0
"23224","EFSA",2019-01-24,0
"23225","EFSA",2019-01-25,0
"23226","EFSA",2019-01-26,0
"23227","EFSA",2019-01-27,0
"23228","EFSA",2019-01-28,2
"23229","EFSA",2019-01-29,0
"23230","EFSA",2019-01-30,0
"23231","EFSA",2019-01-31,0
"23232","EFSA",2019-02-01,0
"23233","EFSA",2019-02-02,0
"23234","EFSA",2019-02-03,0
"23235","EFSA",2019-02-04,0
"23236","EFSA",2019-02-05,0
"23237","EFSA",2019-02-06,1
"23238","EFSA",2019-02-07,0
"23239","EFSA",2019-02-08,0
"23240","EFSA",2019-02-09,1
"23241","EFSA",2019-02-10,1
"23242","EFSA",2019-02-11,0
"23243","EFSA",2019-02-12,0
"23244","EFSA",2019-02-13,0
"23245","EFSA",2019-02-14,0
"23246","EFSA",2019-02-15,1
"23247","EFSA",2019-02-16,1
"23248","EFSA",2019-02-17,0
"23249","EFSA",2019-02-18,0
"23250","EFSA",2019-02-19,0
"23251","EFSA",2019-02-20,0
"23252","EFSA",2019-02-21,0
"23253","EFSA",2019-02-22,0
"23254","EFSA",2019-02-23,0
"23255","EFSA",2019-02-24,0
"23256","EFSA",2019-02-25,0
"23257","EFSA",2019-02-26,1
"23258","EFSA",2019-02-27,0
"23259","EFSA",2019-02-28,1
"23260","EFSA",2019-03-01,2
"23261","EFSA",2019-03-02,0
"23262","EFSA",2019-03-03,0
"23263","EFSA",2019-03-04,0
"23264","EFSA",2019-03-05,1
"23265","EFSA",2019-03-06,2
"23266","EFSA",2019-03-07,0
"23267","EFSA",2019-03-08,2
"23268","EFSA",2019-03-09,2
"23269","EFSA",2019-03-10,0
"23270","EFSA",2019-03-11,0
"23271","EFSA",2019-03-12,2
"23272","EFSA",2019-03-13,1
"23273","EFSA",2019-03-14,0
"23274","EFSA",2019-03-15,1
"23275","EFSA",2019-03-16,0
"23276","EFSA",2019-03-17,0
"23277","EFSA",2019-03-18,0
"23278","EFSA",2019-03-19,0
"23279","EFSA",2019-03-20,1
"23280","EFSA",2019-03-21,2
"23281","EFSA",2019-03-22,0
"23282","EFSA",2019-03-23,0
"23283","EFSA",2019-03-24,0
"23284","EFSA",2019-03-25,0
"23285","EFSA",2019-03-26,0
"23286","EFSA",2019-03-27,1
"23287","EFSA",2019-03-28,0
"23288","EFSA",2019-03-29,1
"23289","EFSA",2019-03-30,0
"23290","EFSA",2019-03-31,0
"23291","EFSA",2019-04-01,0
"23292","EFSA",2019-04-02,0
"23293","EFSA",2019-04-03,0
"23294","EFSA",2019-04-04,0
"23295","EFSA",2019-04-05,1
"23296","EFSA",2019-04-06,0
"23297","EFSA",2019-04-07,0
"23298","EFSA",2019-04-08,0
"23299","EFSA",2019-04-09,0
"23300","EFSA",2019-04-10,0
"23301","EFSA",2019-04-11,0
"23302","EFSA",2019-04-12,1
"23303","EFSA",2019-04-13,0
"23304","EFSA",2019-04-14,0
"23305","EFSA",2019-04-15,0
"23306","EFSA",2019-04-16,0
"23307","EFSA",2019-04-17,0
"23308","EFSA",2019-04-18,1
"23309","EFSA",2019-04-19,0
"23310","EFSA",2019-04-20,0
"23311","EFSA",2019-04-21,0
"23312","EFSA",2019-04-22,0
"23313","EFSA",2019-04-23,0
"23314","EFSA",2019-04-24,1
"23315","EFSA",2019-04-25,0
"23316","EFSA",2019-04-26,0
"23317","EFSA",2019-04-27,1
"23318","EFSA",2019-04-28,0
"23319","EFSA",2019-04-29,1
"23320","EFSA",2019-04-30,0
"23321","EFSA",2019-05-01,0
"23322","EFSA",2019-05-02,0
"23323","EFSA",2019-05-03,0
"23324","EFSA",2019-05-04,0
"23325","EFSA",2019-05-05,0
"23326","EFSA",2019-05-06,0
"23327","EFSA",2019-05-07,1
"23328","EFSA",2019-05-08,0
"23329","EFSA",2019-05-09,0
"23330","EFSA",2019-05-10,1
"23331","EFSA",2019-05-11,0
"23332","EFSA",2019-05-12,0
"23333","EFSA",2019-05-13,0
"23334","EFSA",2019-05-14,1
"23335","EFSA",2019-05-15,2
"23336","EFSA",2019-05-16,1
"23337","EFSA",2019-05-17,1
"23338","EFSA",2019-05-18,0
"23339","EFSA",2019-05-19,1
"23340","EFSA",2019-05-20,1
"23341","EFSA",2019-05-21,0
"23342","EFSA",2019-05-22,0
"23343","EFSA",2019-05-23,0
"23344","EFSA",2019-05-24,0
"23345","EFSA",2019-05-25,0
"23346","EFSA",2019-05-26,0
"23347","EFSA",2019-05-27,0
"23348","EFSA",2019-05-28,0
"23349","EFSA",2019-05-29,1
"23350","EFSA",2019-05-30,0
"23351","EFSA",2019-05-31,0
"23352","EFSA",2019-06-01,0
"23353","EFSA",2019-06-02,1
"23354","EFSA",2019-06-03,1
"23355","EFSA",2019-06-04,1
"23356","EFSA",2019-06-05,0
"23357","EFSA",2019-06-06,0
"23358","EFSA",2019-06-07,0
"23359","EFSA",2019-06-08,1
"23360","EFSA",2019-06-09,0
"23361","EFSA",2019-06-10,0
"23362","EFSA",2019-06-11,2
"23363","EFSA",2019-06-12,0
"23364","EFSA",2019-06-13,0
"23365","EFSA",2019-06-14,0
"23366","EFSA",2019-06-15,0
"23367","EFSA",2019-06-16,0
"23368","EFSA",2019-06-17,0
"23369","EFSA",2019-06-18,0
"23370","EFSA",2019-06-19,0
"23371","EFSA",2019-06-20,0
"23372","EFSA",2019-06-21,0
"23373","EFSA",2019-06-22,2
"23374","EFSA",2019-06-23,0
"23375","EFSA",2019-06-24,0
"23376","EFSA",2019-06-25,0
"23377","EFSA",2019-06-26,0
"23378","EFSA",2019-06-27,0
"23379","EFSA",2019-06-28,0
"23380","EFSA",2019-06-29,1
"23381","EFSA",2019-06-30,0
"23382","EFSA",2019-07-01,0
"23383","EFSA",2019-07-02,1
"23384","EFSA",2019-07-03,0
"23385","EFSA",2019-07-04,1
"23386","EFSA",2019-07-05,0
"23387","EFSA",2019-07-06,0
"23388","EFSA",2019-07-07,0
"23389","EFSA",2019-07-08,0
"23390","EFSA",2019-07-09,0
"23391","EFSA",2019-07-10,1
"23392","EFSA",2019-07-11,0
"23393","EFSA",2019-07-12,0
"23394","EFSA",2019-07-13,1
"23395","EFSA",2019-07-14,0
"23396","EFSA",2019-07-15,0
"23397","EFSA",2019-07-16,1
"23398","EFSA",2019-07-17,0
"23399","EFSA",2019-07-18,0
"23400","EFSA",2019-07-19,1
"23401","EFSA",2019-07-20,1
"23402","EFSA",2019-07-21,0
"23403","EFSA",2019-07-22,0
"23404","EFSA",2019-07-23,0
"23405","EFSA",2019-07-24,0
"23406","EFSA",2019-07-25,0
"23407","EFSA",2019-07-26,1
"23408","EFSA",2019-07-27,2
"23409","EFSA",2019-07-28,0
"23410","EFSA",2019-07-29,1
"23411","EFSA",2019-07-30,1
"23412","EFSA",2019-07-31,0
"23413","EFSA",2019-08-01,0
"23414","EFSA",2019-08-02,0
"23415","EFSA",2019-08-03,0
"23416","EFSA",2019-08-04,0
"23417","EFSA",2019-08-05,0
"23418","EFSA",2019-08-06,0
"23419","EFSA",2019-08-07,0
"23420","EFSA",2019-08-08,0
"23421","EFSA",2019-08-09,0
"23422","EFSA",2019-08-10,0
"23423","EFSA",2019-08-11,0
"23424","EFSA",2019-08-12,0
"23425","EFSA",2019-08-13,0
"23426","EFSA",2019-08-14,2
"23427","EFSA",2019-08-15,0
"23428","EFSA",2019-08-16,1
"23429","EFSA",2019-08-17,0
"23430","EFSA",2019-08-18,0
"23431","EFSA",2019-08-19,1
"23432","EFSA",2019-08-20,1
"23433","EFSA",2019-08-21,1
"23434","EFSA",2019-08-22,3
"23435","EFSA",2019-08-23,0
"23436","EFSA",2019-08-24,0
"23437","EFSA",2019-08-25,0
"23438","EFSA",2019-08-26,3
"23439","EFSA",2019-08-27,0
"23440","EFSA",2019-08-28,0
"23441","EFSA",2019-08-29,1
"23442","EFSA",2019-08-30,1
"23443","EFSA",2019-08-31,0
"23444","EFSA",2019-09-01,0
"23445","EFSA",2019-09-02,0
"23446","EFSA",2019-09-03,1
"23447","EFSA",2019-09-04,0
"23448","EFSA",2019-09-05,1
"23449","EFSA",2019-09-06,0
"23450","EFSA",2019-09-07,0
"23451","EFSA",2019-09-08,0
"23452","EFSA",2019-09-09,0
"23453","EFSA",2019-09-10,1
"23454","EFSA",2019-09-11,0
"23455","EFSA",2019-09-12,1
"23456","EFSA",2019-09-13,1
"23457","EFSA",2019-09-14,0
"23458","EFSA",2019-09-15,0
"23459","EFSA",2019-09-16,0
"23460","EFSA",2019-09-17,0
"23461","EFSA",2019-09-18,0
"23462","EFSA",2019-09-19,0
"23463","EFSA",2019-09-20,0
"23464","EFSA",2019-09-21,0
"23465","EFSA",2019-09-22,0
"23466","EFSA",2019-09-23,0
"23467","EFSA",2019-09-24,0
"23468","EFSA",2019-09-25,0
"23469","EFSA",2019-09-26,0
"23470","EFSA",2019-09-27,0
"23471","EFSA",2019-09-28,0
"23472","EFSA",2019-09-29,0
"23473","EFSA",2019-09-30,1
"23474","EFSA",2019-10-01,0
"23475","EFSA",2019-10-02,0
"23476","EFSA",2019-10-03,0
"23477","EFSA",2019-10-04,0
"23478","EFSA",2019-10-05,1
"23479","EFSA",2019-10-06,1
"23480","EFSA",2019-10-07,0
"23481","EFSA",2019-10-08,0
"23482","EFSA",2019-10-09,0
"23483","EFSA",2019-10-10,1
"23484","EFSA",2019-10-11,0
"23485","EFSA",2019-10-12,1
"23486","EFSA",2019-10-13,0
"23487","EFSA",2019-10-14,1
"23488","EFSA",2019-10-15,0
"23489","EFSA",2019-10-16,0
"23490","EFSA",2019-10-17,0
"23491","EFSA",2019-10-18,0
"23492","EFSA",2019-10-19,1
"23493","EFSA",2019-10-20,0
"23494","EFSA",2019-10-21,0
"23495","EFSA",2019-10-22,0
"23496","EFSA",2019-10-23,1
"23497","EFSA",2019-10-24,0
"23498","EFSA",2019-10-25,1
"23499","EFSA",2019-10-26,0
"23500","EFSA",2019-10-27,0
"23501","EFSA",2019-10-28,0
"23502","EFSA",2019-10-29,0
"23503","EFSA",2019-10-30,0
"23504","EFSA",2019-10-31,0
"23505","EFSA",2019-11-01,0
"23506","EFSA",2019-11-02,1
"23507","EFSA",2019-11-03,0
"23508","EFSA",2019-11-04,0
"23509","EFSA",2019-11-05,0
"23510","EFSA",2019-11-06,0
"23511","EFSA",2019-11-07,2
"23512","EFSA",2019-11-08,1
"23513","EFSA",2019-11-09,2
"23514","EFSA",2019-11-10,0
"23515","EFSA",2019-11-11,0
"23516","EFSA",2019-11-12,0
"23517","EFSA",2019-11-13,0
"23518","EFSA",2019-11-14,0
"23519","EFSA",2019-11-15,1
"23520","EFSA",2019-11-16,0
"23521","EFSA",2019-11-17,0
"23522","EFSA",2019-11-18,0
"23523","EFSA",2019-11-19,1
"23524","EFSA",2019-11-20,0
"23525","EFSA",2019-11-21,0
"23526","EFSA",2019-11-22,1
"23527","EFSA",2019-11-23,0
"23528","EFSA",2019-11-24,0
"23529","EFSA",2019-11-25,0
"23530","EFSA",2019-11-26,0
"23531","EFSA",2019-11-27,0
"23532","EFSA",2019-11-28,0
"23533","EFSA",2019-11-29,0
"23534","EFSA",2019-11-30,0
"23535","EFSA",2019-12-01,0
"23536","EFSA",2019-12-02,1
"23537","EFSA",2019-12-03,0
"23538","EFSA",2019-12-04,0
"23539","EFSA",2019-12-05,0
"23540","EFSA",2019-12-06,0
"23541","EFSA",2019-12-07,1
"23542","EFSA",2019-12-08,0
"23543","EFSA",2019-12-09,3
"23544","EFSA",2019-12-10,0
"23545","EFSA",2019-12-11,0
"23546","EFSA",2019-12-12,1
"23547","EFSA",2019-12-13,0
"23548","EFSA",2019-12-14,0
"23549","EFSA",2019-12-15,0
"23550","EFSA",2019-12-16,0
"23551","EFSA",2019-12-17,0
"23552","EFSA",2019-12-18,0
"23553","EFSA",2019-12-19,0
"23554","EFSA",2019-12-20,2
"23555","EFSA",2019-12-21,0
"23556","EFSA",2019-12-22,0
"23557","EFSA",2019-12-23,0
"23558","EFSA",2019-12-24,0
"23559","EFSA",2019-12-25,0
"23560","EFSA",2019-12-26,0
"23561","EFSA",2019-12-27,0
"23562","EFSA",2019-12-28,0
"23563","EFSA",2019-12-29,0
"23564","EFSA",2019-12-30,0
"23565","EFSA",2019-12-31,0
"23566","EFSA",2020-01-01,0
"23567","EFSA",2020-01-02,0
"23568","EFSA",2020-01-03,0
"23569","EFSA",2020-01-04,0
"23570","EFSA",2020-01-05,0
"23571","EFSA",2020-01-06,1
"23572","EFSA",2020-01-07,0
"23573","EFSA",2020-01-08,1
"23574","EFSA",2020-01-09,0
"23575","EFSA",2020-01-10,0
"23576","EFSA",2020-01-11,1
"23577","EFSA",2020-01-12,0
"23578","EFSA",2020-01-13,0
"23579","EFSA",2020-01-14,0
"23580","EFSA",2020-01-15,0
"23581","EFSA",2020-01-16,0
"23582","EFSA",2020-01-17,0
"23583","EFSA",2020-01-18,0
"23584","EFSA",2020-01-19,0
"23585","EFSA",2020-01-20,1
"23586","EFSA",2020-01-21,0
"23587","EFSA",2020-01-22,0
"23588","EFSA",2020-01-23,0
"23589","EFSA",2020-01-24,0
"23590","EFSA",2020-01-25,0
"23591","EFSA",2020-01-26,0
"23592","EFSA",2020-01-27,2
"23593","EFSA",2020-01-28,0
"23594","EFSA",2020-01-29,0
"23595","EFSA",2020-01-30,0
"23596","EFSA",2020-01-31,2
"23597","EFSA",2020-02-01,0
"23598","EFSA",2020-02-02,0
"23599","EFSA",2020-02-03,0
"23600","EFSA",2020-02-04,1
"23601","EFSA",2020-02-05,0
"23602","EFSA",2020-02-06,0
"23603","EFSA",2020-02-07,0
"23604","EFSA",2020-02-08,0
"23605","EFSA",2020-02-09,0
"23606","EFSA",2020-02-10,1
"23607","EFSA",2020-02-11,0
"23608","EFSA",2020-02-12,0
"23609","EFSA",2020-02-13,0
"23610","EFSA",2020-02-14,1
"23611","EFSA",2020-02-15,0
"23612","EFSA",2020-02-16,0
"23613","EFSA",2020-02-17,0
"23614","EFSA",2020-02-18,0
"23615","EFSA",2020-02-19,0
"23616","EFSA",2020-02-20,0
"23617","EFSA",2020-02-21,0
"23618","EFSA",2020-02-22,0
"23619","EFSA",2020-02-23,0
"23620","EFSA",2020-02-24,0
"23621","EFSA",2020-02-25,0
"23622","EFSA",2020-02-26,0
"23623","EFSA",2020-02-27,0
"23624","EFSA",2020-02-28,0
"23625","EFSA",2020-02-29,0
"23626","EFSA",2020-03-01,0
"23627","EFSA",2020-03-02,0
"23628","EFSA",2020-03-03,1
"23629","EFSA",2020-03-04,0
"23630","EFSA",2020-03-05,0
"23631","EFSA",2020-03-06,0
"23632","EFSA",2020-03-07,0
"23633","EFSA",2020-03-08,0
"23634","EFSA",2020-03-09,0
"23635","EFSA",2020-03-10,0
"23636","EFSA",2020-03-11,1
"23637","EFSA",2020-03-12,1
"23638","EFSA",2020-03-13,0
"23639","EFSA",2020-03-14,0
"23640","EFSA",2020-03-15,0
"23641","EFSA",2020-03-16,1
"23642","EFSA",2020-03-17,0
"23643","EFSA",2020-03-18,0
"23644","EFSA",2020-03-19,1
"23645","EFSA",2020-03-20,0
"23646","EFSA",2020-03-21,0
"23647","EFSA",2020-03-22,0
